Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
54503590,In the Shadow of the Ivory Tower: How Universities Are Plundering Our Cities,Davarian L. Baldwin,"Baldwin, Davarian L.",,"=""1568588925""","=""9781568588926""",0,3.97,Bold Type Books,Hardcover,213,2021,2021,,2024/04/04,to-read,to-read (#448),to-read,,,,0,0,,Non Fiction|26;Nonfiction|21;Education|15;Politics|9;Urban Planning|5;Higher Ed|4;History|3;Cities|3;Planning|3;Urban Studies|3;University|3;College|3;Academic|3,251
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",5,4.63,St. Martin's Press,Hardcover,440,2015,2015,2024/04/01,2020/06/29,,,read,,,,1,0,"2024-03-22,2024-04-01",Historical Fiction|17040;Fiction|7410;Book Club|4929;Historical|2606;Books I Own|2346,1451458
29093292,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",Ryan Holiday,"Holiday, Ryan",Stephen Hanselman,"=""""","=""""",0,4.37,Portfolio,Hardcover,416,2016,2016,,2024/04/01,to-read,to-read (#447),to-read,,,,0,0,,Philosophy|1836;Non Fiction|925;Self Help|759;Stoicism|546;Nonfiction|364;Self Improvement|314;Personal Development|238;Psychology|226,39786
2767,A People’s History of the United States: 1492 - Present,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",0,4.08,Harper Perennial,Paperback,729,1995,1980,,2024/03/28,to-read,to-read (#446),to-read,,,,0,0,,History|8440;Non Fiction|4579;Nonfiction|2524;Politics|1263,246588
200607509,"Defiance of the Fall 12 (Defiance of the Fall, #12)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",3,4.52,Aethon Books,Kindle Edition,704,2024,2024,2024/03/28,2024/01/22,,,read,"I enjoy cultivation but it needs balanced with plot, character development, world building etc. Those all felt lacking, excluding a few great scenes. ",,,1,0,"2024-03-24,2024-03-28",Litrpg|64;Fantasy|43;Audible|11;Cultivation|8,3318
52079565,"Science Fictions: How Fraud, Bias, Incompetence, and Hype Undermine the Search for Truth",Stuart Ritchie,"Ritchie, Stuart",,"=""1250222699""","=""9781250222695""",0,4.38,Metropolitan Books,Hardcover,368,2020,2020,,2024/03/27,to-read,to-read (#445),to-read,,,,0,0,,Science|310;Non Fiction|171;Nonfiction|73;Psychology|68,2047
25451852,"Dawn of Wonder (The Wakening, #1)",Jonathan Renshaw,"Renshaw, Jonathan",,"=""""","=""""",0,4.35,Jonathan Renshaw,Kindle Edition,715,2015,2015,,2024/03/26,to-read,to-read (#444),to-read,,,,0,0,,Fantasy|1068;Fiction|111;Audible|109,25297
22171697,"Fear the Sky (The Fear Saga, #1)",Stephen     Moss,"Moss, Stephen",,"=""""","=""""",0,4.07,Stephen Moss,Kindle Edition,394,2014,2014,,2024/03/25,to-read,to-read (#443),to-read,,,,0,0,,Sci Fi|199;Science Fiction|142;Audible|133;Audiobooks|56;Fiction|56;Scifi|50;Fantasy|39;Science Fiction And Fantasy|35;Thriller|20,7341
195018071,"Defiance of the Fall 11 (Defiance of the Fall, #11)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",4,4.58,Aethon Books,Kindle Edition,662,2023,2023,2024/03/24,2024/01/22,,,read,,,,1,0,"2024-03-18,2024-03-24",Litrpg|82;Fantasy|49;Cultivation|13;Audible|12,3834
34298222,"The Gender Games: The Problem with Men and Women, from Someone Who Has Been Both",Juno  Dawson,"Dawson, Juno",,"=""1473648580""","=""9781473648586""",4,4.10,Two Roads,Hardcover,368,2017,2017,2024/03/19,2024/03/13,,,read,The writing wasn't the best but the content was enlightening.,,,1,0,"2024-03-18,2024-03-19",Non Fiction|373;Feminism|114;Lgbt|100;Nonfiction|95;Lgbtq|91;Memoir|60;Lgbtqia|53;Queer|45;Gender|38,2313
4989,The Red Tent,Anita Diamant,"Diamant, Anita",,"=""0312353766""","=""9780312353766""",0,4.20,St. Martin's Press,Hardcover,324,1997,1997,,2024/03/18,to-read,to-read (#442),to-read,,,,0,0,,Historical Fiction|6559;Fiction|4690;Book Club|1813;Historical|980,604711
134582757,"Defiance of the Fall 10 (Defiance of the Fall, #10)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",4,4.54,Aethon Books,Kindle Edition,564,2023,2023,2024/03/18,2024/01/22,,,read,,,,1,0,"2024-03-14,2024-03-18",Litrpg|96;Fantasy|59;Audible|13;Progression Fantasy|12;Cultivation|12,4368
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"Solzhenitsyn, Aleksandr","Ronald Hingley, H.T. Willetts, Leopold Labedz, Max Hayward","=""""","=""""",0,3.98,"Farrar, Straus and Giroux",Paperback,182,2005,1962,,2021/08/28,to-read,to-read (#168),to-read,,,,0,0,,Fiction|3015;Classics|2744;Russian|1085;Russia|967;Historical Fiction|872;Russian Literature|730;Literature|564;History|557;Russian Lit|415;Classic|398,116068
1781546,One step at a time: Buddhist meditation for absolute beginners,phra-peter-pannapadipo,"phra-peter-pannapadipo, phra-peter-pannapadipo",,"=""9742020302""","=""9789742020309""",3,2.92,Bangkok Writers,Paperback,,1999,,2024/03/14,2024/03/13,,,read,"Some useful tips and insights, but perhaps too basic. Much of the non-Buddhist tips are somewhat obvious for anyone with personal experience with mindfulness, meditation, prayer or intentional thinking.<br/><br/>The notes I took were about two pages, which is about all of the useful parts of this book. This may be different for you, more or less utility, based on your own experience with mindfulness and meditation.",,,1,0,"2024-03-13,2024-03-14",Buddha|1;Asian|1;Self Help|1;Non Fiction|1;Give Away|1,12
64369,Mindfulness in Plain English,Henepola Gunaratana,"Gunaratana, Henepola",Lauri Porceddu,"=""0861713214""","=""9780861713219""",0,4.15,Wisdom Publications,Paperback,208,1996,1992,,2024/03/13,to-read,to-read (#441),to-read,,,,0,0,,Non Fiction|439;Buddhism|405;Meditation|328;Spirituality|271;Mindfulness|250;Self Help|220;Philosophy|219;Nonfiction|210;Psychology|125;Self Improvement|105;Spiritual|78;Health|60;Personal Development|59;Audible|57,17634
142235363,"Defiance of the Fall 9 (Defiance of the Fall, #9)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",4,4.49,Aethon Books,Kindle Edition,771,2023,2023,2024/03/13,2024/01/22,,,read,,,,1,0,"2024-03-07,2024-03-13",Litrpg|116;Fantasy|68;Cultivation|16;Audible|15;Progression Fantasy|12,4865
204736844,"Poverty, by America",Matthew Desmond,"Desmond, Matthew",,"=""0593239938""","=""9780593239933""",0,4.27,Crown,Paperback,320,2024,2023,,2024/03/11,to-read,to-read (#440),to-read,,,,0,0,,Non Fiction|1996;Nonfiction|1420;Politics|556;Sociology|342;History|330;Economics|297;Audiobooks|291;Social Justice|249;Audio|202,40450
12870068,The Etymologicon: A Circular Stroll through the Hidden Connections of the English Language,Mark Forsyth,"Forsyth, Mark",,"=""""","=""""",5,4.23,Icon Books,Hardcover,252,2011,2011,2024/03/10,2024/03/10,,,read,"Quite fun and not at all what I expected. Mark Forsyth's wit comes across so well, which is surprising since I expected this to be an academically interesting but generally dull subject. A great read. ",,,1,0,"2024-03-10,2024-03-10",Non Fiction|981;Language|398;Nonfiction|348;Linguistics|251;History|190,11357
35414514,We Were the Lucky Ones,Georgia Hunter,"Hunter, Georgia",,"=""0399563091""","=""9780399563096""",0,4.42,Penguin Books,Paperback,416,2018,2017,,2024/03/10,to-read,to-read (#439),to-read,,,,0,0,,Historical Fiction|2758;Fiction|897;Book Club|552;Wwii|466;Books I Own|334;Historical|333,164134
193544861,When She Was Me,Marlee Bush,"Bush, Marlee",,"=""172828953X""","=""9781728289533""",0,3.48,Poisoned Pen Press,Paperback,400,2024,2024,,2024/03/09,to-read,to-read (#438),to-read,,,,0,0,,Thriller|111;Mystery|67;Mystery Thriller|52;Giveaways|31;2024 Releases|29;Arc|28;Fiction|27;Adult|18;Suspense|17;Audiobooks|16;Thrillers|15;Books I Own|14;Arcs|13;Crime|12,2588
208156233,Walk of Shame,Avery Flynn,"Flynn, Avery",,"=""""","=""9798879142372""",0,3.88,Independently published,Paperback,330,2024,,,2024/03/09,to-read,to-read (#437),to-read,,,,0,0,,Romance|54;Arc|28;Sports Romance|20;Contemporary Romance|17;Contemporary|16;Sports|15;Kindle Unlimited|13;Hockey|12;Arcs|12;Hockey Romance|11;Romcom|11;Rom Com|9;Giveaways|8;One Night Stand|8;Forced Proximity|8;Audio|7;Series|7;Netgalley Arc|7;Fiction|6;Workplace Romance|6,2038
199532188,"The Amethyst Kingdom (The Five Crowns of Okrith, #5)",A.K. Mulford,"Mulford, A.K.",,"=""0063291789""","=""9780063291782""",0,4.11,Harper Voyager,Paperback,352,2024,2024,,2024/03/09,to-read,to-read (#436),to-read,,,,0,0,,Fantasy|45;Giveaways|14;To Buy|13;Need To Buy|13;Series|12;Books I Own|11;Fantasy Romance|11;Romance|9;Romantasy|8;Witches|6;2024 Releases|6;2024 Tbr|6;Historical|5;Books I Have|5;Giveaway|5;Complete Series|5;Want To Buy|5;Upcoming Releases|5,738
195791689,Hum,Helen          Phillips,"Phillips, Helen",,"=""1668008831""","=""9781668008836""",0,3.92,S&S/ Marysue Rucci Books,Hardcover,272,2024,2024,,2024/03/09,to-read,to-read (#435),to-read,,,,0,0,,Sci Fi|61;Science Fiction|55;Fiction|45;2024 Releases|40;Giveaways|26;Dystopia|16;Scifi|15;Dystopian|14;Arc|12;Unreleased|11;Adult|10;On My Radar|10;Giveaway|10;Horror|9;Fantasy|9;To Buy|9;2024 Release|7;Upcoming Releases|7,199
199534723,"The Gilded Crown (The Raven's Trade, #1)",Marianne  Gordon,"Gordon, Marianne",,"=""0063248778""","=""9780063248779""",0,3.63,Harper Voyager,Paperback,384,2024,2023,,2024/03/09,to-read,to-read (#434),to-read,,,,0,0,,Fantasy|115;Arcs|37;Giveaways|28;Lgbt|23;Sapphic|23;Romance|20;Books I Own|20;Adult|20;2024 Releases|19;Arc|15;Goldsboro|14;Lgbtq|14;Queer|13;Giveaway|12;Fiction|12;Series|12,578
199793668,The Dollmakers,Lynn Buchanan,"Buchanan, Lynn",,"=""0063308266""","=""9780063308268""",0,4.24,Harper Voyager,Paperback,400,2024,2024,,2024/03/09,to-read,to-read (#433),to-read,,,,0,0,,Fantasy|94;2024 Releases|38;Giveaways|22;Fiction|17;Horror|14;Adult|12;Giveaway|10;Upcoming Releases|10,74
60751621,The House of Spark,Luminita LaFlash,"LaFlash, Luminita",,"=""0578254611""","=""9780578254616""",0,4.19,Luminita LaFlash,Paperback,166,2022,,,2024/03/09,to-read,to-read (#432),to-read,,,,0,0,,Giveaways|11;Historical Fiction|6;Giveaway|5;Wanted Books|2;Hard Copy|2;Fiction|2;Giveaway Entries|2;Romania|2;Giveaway Books|2,32
205205475,How to Work with Anyone,Raluca Graebner,"Graebner, Raluca",,"=""""","=""""",2,3.33,,Audible Audio,,,,2024/03/09,2024/03/09,,,read,"I suppose the lessons are insightful if you take them away and ponder on them for your personal situation, but there's nothing provided that isn't immediately obvious from living in a society with other people that you sometimes converse with. ",,,1,0,"2024-03-09,2024-03-09",Great Courses|2;Business|2;Audio|2;Self Development|2;Audible|2;Audible Library|1;Listened To|1;Manipulation|1;2024 Summer|1;Didn T Finish|1;Nonfiction|1;Audible Plus|1;Non Fiction Tgc|1;Own Audible Library|1;Work Culture|1;Teaching And Learning|1;Audiobooks|1;Non Fiction Self Help|1;Personal Growth|1;Leadership|1,103
92057,The Autobiography of Malcolm X,Malcolm X,"X, Malcolm",Alex Haley,"=""""","=""""",4,4.36,Ballantine Books,Mass Market Paperback,466,2015,1965,2024/03/09,2024/01/17,,,read,"Insightful to hear the true thoughts of one so crucial to the civil rights movement in the USA, one unfiltered and spoken with understandable hatred and passion.",,,1,0,"2024-01-17,2024-03-09",Non Fiction|3884;Biography|3193;History|2151;Nonfiction|1948;Memoir|1226;Biographies|885;Autobiography|881;Race|751;Classics|724;Memoirs|469;Biography Memoir|445;African American|398;Books I Own|395,271106
63059438,"Defiance of the Fall 8 (Defiance of the Fall, #8)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",3,4.52,Aethon Books,Kindle Edition,748,2023,2023,2024/03/07,2024/01/22,,,read,,,,1,0,"2024-03-01,2024-03-07",Litrpg|136;Fantasy|76;Audible|19;Progression Fantasy|16;Cultivation|15,5201
61853193,"Defiance of the Fall 7 (Defiance of the Fall, #7)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",3,4.44,Aethon Books,Kindle Edition,798,2022,2022,2024/03/01,2024/01/22,,,read,,,,1,0,"2024-02-23,2024-03-01",Litrpg|157;Fantasy|84;Audible|16;Cultivation|16,5587
61771675,Hello Beautiful,Ann Napolitano,"Napolitano, Ann",,"=""""","=""""",3,4.16,The Dial Press,Kindle Edition,416,2023,2023,2024/02/27,2024/01/26,,,read,,,,1,0,"2024-02-25,2024-02-27",Fiction|2689;Book Club|1412;Historical Fiction|677;2023 Books|605;Audiobooks|556;Romance|472;Contemporary|440;Literary Fiction|422;2024 Books|405;Audio|389;Family|327;Books I Own|280,351888
53300479,How to Defeat a Demon King in Ten Easy Steps,Andrew Rowe,"Rowe, Andrew","Suzy Jackson, Steve West","=""""","=""""",0,4.02,Audible Original,Audible Audio,6,2020,2020,,2024/02/26,to-read,to-read (#431),to-read,,,,0,0,,Fantasy|528;Audible|238;Audiobooks|129;Fiction|101;Litrpg|94;Humor|65;Audio|62,7532
55740170,God's Eye: Awakening: A Labyrinth World Novel,Aleron Kong,"Kong, Aleron",,"=""""","=""9798697387054""",0,4.40,"Tamori Publications, LLC",Paperback,650,2020,2020,,2024/02/26,to-read,to-read (#430),to-read,,,,0,0,,Litrpg|71;Fantasy|37;Audible|19;Thriller And Suspense|10;Mystery Thriller And Suspense|10,2825
158194054,Death Loot & Vampires (The Vampire Vincent #1),Benjamin Kerei,"Kerei, Benjamin",,"=""0473680327""","=""9780473680329""",0,4.57,Benjamin Kerei,Kindle Edition,392,2023,2023,,2024/02/26,to-read,to-read (#429),to-read,,,,0,0,,Fantasy|62;Litrpg|61;Lit Rpg|16;Vampires|15;Magic|12;Isekai|10,2465
1627,Brokeback Mountain,Annie Proulx,"Proulx, Annie",,"=""0743271327""","=""9780743271325""",5,4.00,Scribner,Paperback,55,2005,1997,2024/02/22,2024/02/22,,,read,,,,1,0,"2024-02-22,2024-02-22",Fiction|1206;Short Stories|859;Lgbt|712;Romance|710;Lgbtq|570;Queer|368;Lgbtqia|213;Gay|178;Western|175;Contemporary|156;Short Story|147;Adult|132;M M|128,45369
61197352,"Defiance of the Fall 6 (Defiance of the Fall, #6)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",4,4.40,Aethon Books,Kindle Edition,782,2022,2022,2024/02/22,2024/01/22,,,read,,,,1,0,"2024-02-17,2024-02-22",Litrpg|174;Fantasy|90,5893
16144853,Leaders Eat Last: Why Some Teams Pull Together and Others Don't,Simon Sinek,"Sinek, Simon",,"=""1591845327""","=""9781591845324""",0,4.10,Portfolio,Hardcover,350,2014,2014,,2024/02/22,to-read,to-read (#428),to-read,,,,0,0,,Leadership|1876;Business|1573;Non Fiction|887;Self Help|375;Nonfiction|349;Management|284;Work|240;Personal Development|215,54321
52284628,"Shade's First Rule (Divine Apostasy, #1)",A.F. Kay,"Kay, A.F.",,"=""""","=""""",0,4.28,Black Pyramid Press,Kindle Edition,434,2019,2019,,2024/02/21,to-read,to-read (#427),to-read,,,,0,0,,Litrpg|138;Fantasy|71;Cultivation|19;Lit Rpg|17;Progression Fantasy|17,3827
60526795,Domestication (Battle Mage Farmer #1),Seth Ring,"Ring, Seth",,"=""""","=""""",0,4.46,Aethon Books,Kindle Edition,412,2022,2022,,2024/02/21,to-read,to-read (#426),to-read,,,,0,0,,Litrpg|185;Fantasy|148;Isekai|23;Magic|19;Lit Rpg|19,7067
44244559,"Survival (Shadow Sun, #1)",Dave Willmarth,"Willmarth, Dave",,"=""""","=""""",0,4.33,,Kindle Edition,511,2019,2019,,2024/02/21,to-read,to-read (#425),to-read,,,,0,0,,Litrpg|186;Fantasy|43;Lit Rpg|21;Science Fiction|20,4582
57437732,Ravenous (Necrotic Apocalypse #1),David  Petrie,"Petrie, David",,"=""1637660251""","=""9781637660256""",0,4.31,Mountaindale Press,Kindle Edition,529,2021,,,2024/02/21,to-read,to-read (#424),to-read,,,,0,0,,Litrpg|76;Fantasy|23;Zombie|10;Lit Rpg|8;Audible|8,1272
59089569,"The Legend of Randidly Ghosthound (The Legend of Randidly Ghosthound, #1)",Noret Flood,"Flood, Noret",puddles4263,"=""""","=""""",0,4.38,Aethon Books,Kindle Edition,574,2021,2021,,2024/02/21,to-read,to-read (#423),to-read,,,,0,0,,Litrpg|134;Fantasy|60;Lit Rpg|18,4078
43895146,"The Dungeon Traveler (Dungeon Travels, #1)",Alston Sleet,"Sleet, Alston",,"=""0998828327""","=""9780998828329""",0,4.16,,Kindle Edition,336,2019,,,2024/02/21,to-read,to-read (#422),to-read,,,,0,0,,Litrpg|58;Fantasy|29;Dungeon Core|10;Lit Rpg|10;Dungeon|9;Audible|6,961
63645843,"All the Skills (All the Skills, #1)",Honour Rae,"Rae, Honour",,"=""""","=""""",0,4.57,Avocado Ink Publishing,Kindle Edition,513,2022,2022,,2024/02/21,to-read,to-read (#421),to-read,,,,0,0,,Litrpg|187;Fantasy|141;Progression Fantasy|24;Dragons|23;Lit Rpg|22,7206
195047626,"Wish Upon the Stars 1 (Wish Upon the Stars, #1)",Malcolm Tent,"Tent, Malcolm",,"=""1956021264""","=""9781956021264""",0,4.35,Timeless Wind Publishing LLC,Kindle Edition,373,2023,,,2024/02/21,to-read,to-read (#420),to-read,,,,0,0,,Litrpg|24;Fantasy|13;Cultivation|6;Young Adult|4;Progression Fantasy|3;Progression|3,1083
17879100,"Super Powereds: Year 1 (Super Powereds, #1)",Drew  Hayes,"Hayes, Drew",,"=""""","=""""",0,4.36,,Kindle Edition,814,,2013,,2024/02/21,to-read,to-read (#419),to-read,,,,0,0,,Fantasy|260;Audible|104;Superhero|97;Superheroes|91;Fiction|79;Urban Fantasy|72;Sci Fi|68;Science Fiction|68;Audiobooks|62;Young Adult|50;Ya|43;Audio|39;Kindle Unlimited|33;Series|31;Super Hero|26,12029
200583376,Fleabag: A Monster Evolution LitRPG,SomeoneToForget,"SomeoneToForget, SomeoneToForget",,"=""1039443567""","=""9781039443563""",0,4.25,Podium Publishing,Kindle Edition,389,2023,,,2024/02/19,to-read,to-read (#418),to-read,,,,0,0,,Litrpg|8;Fantasy|8;Lit Rpg|4;Audible|3;Audiobooks|3;Magic|3;Dystopia|2;Dystopian|2;Powers|1;Non Humans|1;Elves|1;Animal Protagonist|1;Science Fiction|1;Cant Get|1;4 T|1;Litrpg Tbr|1;Monster Mc|1;Anti Hero|1;Didn T Like It|1;Owned Audiobook|1,229
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,"=""""","=""""",3,3.87,Penguin Classics,Paperback,260,2018,1818,2024/02/17,2024/02/16,,,read,,,,1,0,"2024-02-16,2024-02-17",Horror|13571;Fiction|13271;Science Fiction|6423;Sci Fi|5149;Books I Own|4475;Gothic|4134;Fantasy|3053;School|2709;Literature|2102,1629566
60498348,"Defiance of the Fall 5 (Defiance of the Fall, #5)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",4,4.52,Aethon Books,Kindle Edition,662,2022,2022,2024/02/16,2024/01/22,,,read,,,,1,0,"2024-02-10,2024-02-16",Litrpg|192;Fantasy|103;Lit Rpg|22,7416
59763121,"Defiance of the Fall 4 (Defiance of the Fall, #4)",TheFirstDefier,"TheFirstDefier, TheFirstDefier",J.F. Brink,"=""""","=""""",3,4.51,Aethon Books,Kindle Edition,811,2022,2022,2024/02/10,2024/01/22,,,read,Five stars if not for that uncomfortable scene with the underwear.,,,1,0,"2024-01-26,2024-02-10",Litrpg|209;Fantasy|109;Lit Rpg|23,7769
123165953,"The Captain (The Last Horizon, #1)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.29,Hidden Gnome Publishing,Kindle Edition,467,2023,2023,,2024/02/09,to-read,to-read (#417),to-read,,,,0,0,,Fantasy|195;Sci Fi|136;Science Fiction|109;Fiction|38;Scifi|33;Space Opera|26;Kindle Unlimited|24;Audible|23;Magic|20,7619
32335775,Finding Meaning in an Imperfect World,Iddo Landau,"Landau, Iddo",,"=""0190657669""","=""9780190657666""",0,3.92,Oxford University Press,Hardcover,312,2017,,,2024/02/09,to-read,to-read (#416),to-read,,,,0,0,,Philosophy|47;Non Fiction|14;Psychology|10;Self Help|7;Nonfiction|5,203
236765,I Don't Want to Talk about It: Overcoming the Secret Legacy of Male Depression,Terrence Real,"Real, Terrence",,"=""0684835398""","=""9780684835396""",0,4.31,Scribner,Paperback,384,1998,1997,,2024/02/09,to-read,to-read (#415),to-read,,,,0,0,,Psychology|198;Non Fiction|108;Self Help|69;Nonfiction|61;Health|41;Mental Health|37;Relationships|35;Depression|32;Therapy|32;Feminism|26;Masculinity|25;Personal Development|21,3268
33776099,"The Resilience Workbook: Essential Skills to Recover from Stress, Trauma, and Adversity (A New Harbinger Self-Help Workbook)",Glenn R. Schiraldi,"Schiraldi, Glenn R.",,"=""1626259402""","=""9781626259409""",0,4.06,New Harbinger Publications,Paperback,288,2017,,,2024/02/09,to-read,to-read (#414),to-read,,,,0,0,,Psychology|16;Self Help|9;Mental Health|6;Non Fiction|5;Nonfiction|5;Trauma|5;Psychologia|3;Resilience|3;Therapy Books|3;Workbooks|3;Peer Professional|2;Workbook|2;Self Help Therapy|2;Ptsd|2;Self Improvement|2;Work|2;For Work|2,110
2222,The Feeling Good Handbook,David D. Burns,"Burns, David D.",,"=""0452281326""","=""9780452281325""",0,3.95,Plume,Paperback,729,1999,1989,,2024/02/09,to-read,to-read (#413),to-read,,,,0,0,,Self Help|194;Psychology|178;Non Fiction|119;Nonfiction|55;Mental Health|37;Self Improvement|33;Health|30;Personal Development|24;Books I Own|23;Reference|21,6602
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""""","=""""",3,4.40,Random House,Kindle Edition,208,2016,2016,2024/02/08,2023/06/29,,,read,,,,1,0,"2024-02-07,2024-02-08",Non Fiction|9365;Memoir|5311;Nonfiction|4220;Biography|2397;Memoirs|1817;Medicine|1562;Book Club|1454;Medical|1098;Audiobooks|1060,689396
58537365,Unmasking Autism: Discovering the New Faces of Neurodiversity,Devon  Price,"Price, Devon",,"=""0593235231""","=""9780593235232""",4,4.45,Harmony,Hardcover,304,2022,2022,2024/02/07,2023/08/23,,,read,,,,1,0,"2024-02-03,2024-02-07",Non Fiction|944;Nonfiction|579;Autism|505;Psychology|382;Mental Health|215;Neurodiversity|200;Self Help|170;Disability|149;Audiobooks|113;Neurodivergence|111;Science|98,15642
59364173,I'm Glad My Mom Died,Jennette McCurdy,"McCurdy, Jennette",,"=""""","=""""",5,4.46,Simon & Schuster,ebook,320,2022,2022,2024/02/03,2024/01/19,,,read,,,,1,0,"2024-02-01,2024-02-03",Non Fiction|11373;Memoir|8163;Audiobooks|6847;Nonfiction|6198;Biography|2517;Audio|2111;Books I Own|1487;Autobiography|1302;Mental Health|1298;Audio Books|1269,1085142
30286680,A Boy and His Dog,Harlan Ellison,"Ellison, Harlan",,"=""1504038258""","=""9781504038256""",0,3.85,Open Road Media Sci-Fi  Fantasy,ebook,77,2016,1969,,2024/02/02,to-read,to-read (#412),to-read,,,,0,0,,Science Fiction|71;Sci Fi|50;Short Stories|35;Fiction|35;Post Apocalyptic|26;Scifi|18;Dystopia|17;Dystopian|13;Classics|12,1647
60123297,How to be an Anti-Capitalist in the 21st Century,Erik Olin Wright,"Wright, Erik Olin",,"=""""","=""""",3,3.92,,Paperback,176,2021,2019,2024/02/01,2023/08/21,,,read,,,,1,0,"2023-08-21,2024-02-01",Non Fiction|181;Politics|151;Nonfiction|84;Economics|59;Philosophy|28;Socialism|28;Sociology|28;Capitalism|24;Political|20;Theory|19,1967
169437,Botchan,Natsume Sōseki,"Sōseki, Natsume",Joel Cohn,"=""4770030487""","=""9784770030481""",0,3.64,Kodansha USA,Paperback,171,2007,1906,,2024/01/31,to-read,to-read (#411),to-read,,,,0,0,,Japan|364;Fiction|338;Japanese|280;Japanese Literature|273;Classics|243;Japanese Lit|111;Classic|73;Novels|62;Literature|62;Novel|53;Asian Literature|41,13633
2984286,A Rose for Emily,William Faulkner,"Faulkner, William",,"=""1563127881""","=""9781563127885""",2,3.83,Perfection Learning,Paperback,36,1990,1930,2024/01/29,2023/02/22,,,read,,,,1,0,"2024-01-29,2024-01-29",Short Stories|653;Classics|442;Fiction|213;Short Story|135;Horror|125;Gothic|100;School|94,11432
286957,The Yellow Wall-Paper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",Elaine Hedges,"=""1558611584""","=""9781558611580""",5,4.09,The Feminist Press at CUNY,Paperback,64,1996,1892,2024/01/29,2024/01/29,,,read,,,,1,0,",2024-01-29",Short Stories|3970;Horror|2629;Fiction|2617;Feminism|1293;Gothic|1012;Classic|817;Short Story|761;Mental Health|585;School|512,210980
33395557,"For We Are Many (Bobiverse, #2)",Dennis E. Taylor,"Taylor, Dennis E.",Ray Porter,"=""""","=""""",4,4.37,Audible Studios,Audible Audio,9,2017,2017,2023/07/06,2023/07/03,wmpa,wmpa (#37),read,"Also fails the Bechdel test, which is a grand shame because it's a fun read like the first.",,,2,0,"2023-07-03,2023-07-06;2023-12-11,2023-12-11",Sci Fi|1310;Science Fiction|1308;Audible|489;Fiction|410;Scifi|351;Audiobooks|329;Audio|176;Space Opera|143,59508
3591262,Cutting for Stone,Abraham   Verghese,"Verghese, Abraham",,"=""0375414495""","=""9780375414497""",0,4.32,Alfred A. Knopf,Hardcover,560,2009,2009,,2024/01/29,to-read,to-read (#410),to-read,,,,0,0,,Fiction|4236;Book Club|2679;Historical Fiction|1755;Africa|999;Bookclub|522;Medicine|439,394479
